x,y,z,r,g,b
315298,4.83443e+006,87.2515,0.8,0.8,0.8
315333,4.83432e+006,84.7134,0.8,0.8,0.8
315310,4.83435e+006,81.5716,0.8,0.8,0.8
315317,4.8344e+006,83.139,0.8,0.8,0.8
315321,4.83434e+006,87.9699,0.8,0.8,0.8
315379,4.83439e+006,108.871,0.8,0.8,0.8
315375,4.8344e+006,123.474,0.8,0.8,0.8
315362,4.83436e+006,83.8877,0.8,0.8,0.8
315337,4.83431e+006,88.3023,0.8,0.8,0.8
315338,4.83435e+006,84.7516,0.8,0.8,0.8
315368,4.83441e+006,114.831,0.8,0.8,0.8
315374,4.83437e+006,83.9613,0.8,0.8,0.8
315388,4.83436e+006,90.1552,0.8,0.8,0.8
315341,4.83436e+006,81.6042,0.8,0.8,0.8
315347,4.83439e+006,101.617,0.8,0.8,0.8
315278,4.83443e+006,100.34,0.8,0.8,0.8
315287,4.8344e+006,92.883,0.8,0.8,0.8
315350,4.83435e+006,88.5629,0.8,0.8,0.8
315296,4.83437e+006,89.114,0.8,0.8,0.8
315320,4.83433e+006,81.2766,0.8,0.8,0.8
315340,4.83439e+006,99.1526,0.8,0.8,0.8
315289,4.83439e+006,98.5011,0.8,0.8,0.8
315326,4.83438e+006,101.15,0.8,0.8,0.8
315336,4.83443e+006,113.943,0.8,0.8,0.8
315386,4.83438e+006,81.6484,0.8,0.8,0.8
315323,4.83438e+006,98.7831,0.8,0.8,0.8
315301,4.83434e+006,82.2385,0.8,0.8,0.8
315308,4.83437e+006,81.9112,0.8,0.8,0.8
315344,4.8344e+006,101.279,0.8,0.8,0.8
315273,4.8344e+006,86.7563,0.8,0.8,0.8
315354,4.83437e+006,87.4381,0.8,0.8,0.8
315362,4.83438e+006,90.1389,0.8,0.8,0.8
315339,4.83431e+006,101.117,0.8,0.8,0.8
315373,4.83438e+006,90.6347,0.8,0.8,0.8
315356,4.83436e+006,83.5494,0.8,0.8,0.8
315320,4.83429e+006,80.2478,0.8,0.8,0.8
315254,4.83446e+006,103.511,0.8,0.8,0.8
315344,4.83435e+006,88.2986,0.8,0.8,0.8
315350,4.83438e+006,99.5318,0.8,0.8,0.8
315431,4.83437e+006,84.0009,0.8,0.8,0.8
315332,4.83434e+006,88.0035,0.8,0.8,0.8
315393,4.83437e+006,85.1755,0.8,0.8,0.8
315285,4.83435e+006,100.747,0.8,0.8,0.8
315278,4.83443e+006,89.543,0.8,0.8,0.8
315334,4.83444e+006,107.855,0.8,0.8,0.8
315334,4.83436e+006,82.5528,0.8,0.8,0.8
315284,4.83441e+006,94.74,0.8,0.8,0.8
315313,4.83439e+006,89.935,0.8,0.8,0.8
315315,4.83431e+006,93.1362,0.8,0.8,0.8
315380,4.83438e+006,104.732,0.8,0.8,0.8
315288,4.83435e+006,83.9357,0.8,0.8,0.8
315367,4.83438e+006,85.4531,0.8,0.8,0.8
315351,4.8343e+006,92.3108,0.8,0.8,0.8
315349,4.83441e+006,88.1948,0.8,0.8,0.8
315340,4.83437e+006,104.386,0.8,0.8,0.8
315362,4.83436e+006,81.4465,0.8,0.8,0.8
315305,4.83435e+006,81.5522,0.8,0.8,0.8
315333,4.83441e+006,100.188,0.8,0.8,0.8
315318,4.83439e+006,99.5452,0.8,0.8,0.8
315322,4.83435e+006,82.732,0.8,0.8,0.8
315304,4.83433e+006,83.1921,0.8,0.8,0.8
315307,4.83433e+006,85.9251,0.8,0.8,0.8
315300,4.83436e+006,95.537,0.8,0.8,0.8
315340,4.83437e+006,101.475,0.8,0.8,0.8
315284,4.8344e+006,93.2141,0.8,0.8,0.8
315376,4.83438e+006,82.8247,0.8,0.8,0.8
315293,4.83438e+006,95.5388,0.8,0.8,0.8
315326,4.8344e+006,98.7995,0.8,0.8,0.8
315297,4.83437e+006,88.7412,0.8,0.8,0.8
315379,4.83437e+006,82.4628,0.8,0.8,0.8
315376,4.83439e+006,111.882,0.8,0.8,0.8
315374,4.83438e+006,83.1084,0.8,0.8,0.8
315316,4.83431e+006,93.9538,0.8,0.8,0.8
315367,4.83438e+006,88.3128,0.8,0.8,0.8
315268,4.83434e+006,112.841,0.8,0.8,0.8
315390,4.83438e+006,93.2071,0.8,0.8,0.8
315358,4.83438e+006,84.737,0.8,0.8,0.8
315361,4.83438e+006,81.2885,0.8,0.8,0.8
315355,4.83437e+006,96.8564,0.8,0.8,0.8
315318,4.83437e+006,88.7419,0.8,0.8,0.8
315371,4.83434e+006,91.7378,0.8,0.8,0.8
315312,4.83438e+006,85.2813,0.8,0.8,0.8
315298,4.83434e+006,81.5526,0.8,0.8,0.8
315315,4.83431e+006,84.3448,0.8,0.8,0.8
315398,4.83439e+006,90.4735,0.8,0.8,0.8
315398,4.83439e+006,87.2433,0.8,0.8,0.8
315340,4.83435e+006,87.8288,0.8,0.8,0.8
315337,4.8344e+006,101.859,0.8,0.8,0.8
315344,4.8344e+006,101.09,0.8,0.8,0.8
315339,4.83434e+006,91.0376,0.8,0.8,0.8
315361,4.83436e+006,82.3712,0.8,0.8,0.8
315359,4.83438e+006,81.7075,0.8,0.8,0.8
315340,4.83434e+006,97.876,0.8,0.8,0.8
315345,4.83438e+006,83.9551,0.8,0.8,0.8
315296,4.83437e+006,98.7668,0.8,0.8,0.8
315368,4.83436e+006,89.2323,0.8,0.8,0.8
315290,4.83433e+006,90.3612,0.8,0.8,0.8
315359,4.83438e+006,103.727,0.8,0.8,0.8
315408,4.83436e+006,93.0171,0.8,0.8,0.8
315328,4.83434e+006,95.4786,0.8,0.8,0.8
315345,4.8344e+006,102.012,0.8,0.8,0.8
315293,4.83433e+006,85.3543,0.8,0.8,0.8
315360,4.83437e+006,82.3487,0.8,0.8,0.8
315378,4.83437e+006,81.6236,0.8,0.8,0.8
315330,4.83431e+006,87.0838,0.8,0.8,0.8
315302,4.83442e+006,91.9449,0.8,0.8,0.8
315309,4.8344e+006,83.1397,0.8,0.8,0.8
315374,4.83439e+006,100.597,0.8,0.8,0.8
315351,4.83432e+006,97.9514,0.8,0.8,0.8
315300,4.83435e+006,102.735,0.8,0.8,0.8
315327,4.83439e+006,101.591,0.8,0.8,0.8
315354,4.83437e+006,87.5016,0.8,0.8,0.8
315370,4.83438e+006,82.4589,0.8,0.8,0.8
315301,4.83443e+006,109.731,0.8,0.8,0.8
315330,4.83433e+006,89.5988,0.8,0.8,0.8
315397,4.83439e+006,107.046,0.8,0.8,0.8
315338,4.83435e+006,84.2865,0.8,0.8,0.8
315288,4.83435e+006,95.9309,0.8,0.8,0.8
315312,4.83439e+006,100.712,0.8,0.8,0.8
315273,4.83445e+006,88.4304,0.8,0.8,0.8
315368,4.83437e+006,90.1496,0.8,0.8,0.8
315364,4.83436e+006,86.6362,0.8,0.8,0.8
315328,4.83434e+006,86.7588,0.8,0.8,0.8
315315,4.83439e+006,102.163,0.8,0.8,0.8
315342,4.83437e+006,98.7279,0.8,0.8,0.8
315425,4.8344e+006,100.774,0.8,0.8,0.8
315325,4.83436e+006,85.9425,0.8,0.8,0.8
315310,4.83436e+006,82.8754,0.8,0.8,0.8
315325,4.83439e+006,102.133,0.8,0.8,0.8
315339,4.83438e+006,98.7405,0.8,0.8,0.8
315357,4.83437e+006,81.7047,0.8,0.8,0.8
315374,4.8344e+006,119.565,0.8,0.8,0.8
315350,4.83439e+006,83.9395,0.8,0.8,0.8
315371,4.8344e+006,107.157,0.8,0.8,0.8
315268,4.83434e+006,90.7007,0.8,0.8,0.8
315328,4.8344e+006,98.731,0.8,0.8,0.8
315424,4.83437e+006,87.9911,0.8,0.8,0.8
315338,4.8344e+006,100.518,0.8,0.8,0.8
315285,4.8344e+006,101.058,0.8,0.8,0.8
315353,4.83438e+006,98.84,0.8,0.8,0.8
315289,4.83435e+006,81.7127,0.8,0.8,0.8
315287,4.8344e+006,102.755,0.8,0.8,0.8
315367,4.83438e+006,89.8013,0.8,0.8,0.8
315314,4.83434e+006,81.5063,0.8,0.8,0.8
315287,4.8344e+006,85.9532,0.8,0.8,0.8
315367,4.83442e+006,90.8247,0.8,0.8,0.8
315366,4.83438e+006,86.9383,0.8,0.8,0.8
315301,4.83442e+006,99.1156,0.8,0.8,0.8
315346,4.83435e+006,87.2176,0.8,0.8,0.8
315318,4.83438e+006,87.7905,0.8,0.8,0.8
315346,4.83441e+006,101.077,0.8,0.8,0.8
315301,4.83436e+006,90.7571,0.8,0.8,0.8
315368,4.83437e+006,89.2466,0.8,0.8,0.8
315315,4.83438e+006,104.096,0.8,0.8,0.8
315334,4.83435e+006,87.604,0.8,0.8,0.8
315277,4.83441e+006,95.7763,0.8,0.8,0.8
315333,4.83433e+006,81.9494,0.8,0.8,0.8
315316,4.83438e+006,95.9523,0.8,0.8,0.8
315337,4.83441e+006,85.0926,0.8,0.8,0.8
315311,4.8344e+006,110.763,0.8,0.8,0.8
315361,4.83437e+006,86.34,0.8,0.8,0.8
315322,4.83439e+006,99.6192,0.8,0.8,0.8
315419,4.8344e+006,102.744,0.8,0.8,0.8
315338,4.8344e+006,98.7266,0.8,0.8,0.8
315348,4.83432e+006,105.214,0.8,0.8,0.8
315292,4.83435e+006,82.9602,0.8,0.8,0.8
315277,4.83443e+006,90.4553,0.8,0.8,0.8
315324,4.8344e+006,102.345,0.8,0.8,0.8
315427,4.83438e+006,84.4994,0.8,0.8,0.8
315335,4.83432e+006,85.6619,0.8,0.8,0.8
315426,4.83439e+006,86.0937,0.8,0.8,0.8
315375,4.8344e+006,101.2,0.8,0.8,0.8
315297,4.83437e+006,84.3747,0.8,0.8,0.8
315359,4.83438e+006,100.743,0.8,0.8,0.8
315288,4.83435e+006,89.8203,0.8,0.8,0.8
315333,4.8344e+006,100.058,0.8,0.8,0.8
315287,4.83439e+006,106.259,0.8,0.8,0.8
315314,4.83441e+006,101.13,0.8,0.8,0.8
315368,4.83432e+006,110.348,0.8,0.8,0.8
315356,4.83436e+006,82.4978,0.8,0.8,0.8
315333,4.83442e+006,86.0367,0.8,0.8,0.8
315354,4.83438e+006,99.9425,0.8,0.8,0.8
315271,4.83442e+006,90.4116,0.8,0.8,0.8
315355,4.83438e+006,99.3848,0.8,0.8,0.8
315309,4.83437e+006,84.0983,0.8,0.8,0.8
315276,4.83434e+006,81.5375,0.8,0.8,0.8
315315,4.83439e+006,101.255,0.8,0.8,0.8
315389,4.83437e+006,81.656,0.8,0.8,0.8
315383,4.83438e+006,81.9284,0.8,0.8,0.8
315321,4.8344e+006,83.5422,0.8,0.8,0.8
315315,4.83441e+006,104.395,0.8,0.8,0.8
315384,4.83438e+006,103.124,0.8,0.8,0.8
315372,4.8344e+006,114.853,0.8,0.8,0.8
315303,4.83437e+006,81.9003,0.8,0.8,0.8
315353,4.83433e+006,100.752,0.8,0.8,0.8
315419,4.8344e+006,114.798,0.8,0.8,0.8
315295,4.83438e+006,89.4315,0.8,0.8,0.8
315362,4.83437e+006,84.6084,0.8,0.8,0.8
315355,4.83437e+006,95.0026,0.8,0.8,0.8
315383,4.83438e+006,84.184,0.8,0.8,0.8
315312,4.83433e+006,81.2607,0.8,0.8,0.8
315317,4.83436e+006,82.3612,0.8,0.8,0.8
315290,4.83439e+006,84.3447,0.8,0.8,0.8
315380,4.83436e+006,90.3005,0.8,0.8,0.8
315356,4.83438e+006,105.534,0.8,0.8,0.8
315298,4.83443e+006,94.7118,0.8,0.8,0.8
315332,4.83431e+006,83.4984,0.8,0.8,0.8
315301,4.83441e+006,84.5318,0.8,0.8,0.8
315366,4.83434e+006,98.8577,0.8,0.8,0.8
315387,4.83436e+006,81.5316,0.8,0.8,0.8
315367,4.83436e+006,89.8037,0.8,0.8,0.8
315297,4.83434e+006,81.403,0.8,0.8,0.8
315309,4.8344e+006,101.141,0.8,0.8,0.8
315333,4.83435e+006,89.9214,0.8,0.8,0.8
315302,4.83434e+006,86.5142,0.8,0.8,0.8
315341,4.83431e+006,94.7063,0.8,0.8,0.8
315285,4.83441e+006,83.5445,0.8,0.8,0.8
315345,4.83438e+006,100.773,0.8,0.8,0.8
315419,4.8344e+006,87.1513,0.8,0.8,0.8
315404,4.83437e+006,89.9485,0.8,0.8,0.8
315303,4.83437e+006,103.154,0.8,0.8,0.8
315357,4.83432e+006,89.5399,0.8,0.8,0.8
315416,4.83439e+006,96.893,0.8,0.8,0.8
315356,4.83435e+006,88.7086,0.8,0.8,0.8
315289,4.83436e+006,86.1638,0.8,0.8,0.8
315314,4.83439e+006,102.141,0.8,0.8,0.8
315305,4.83434e+006,88.4102,0.8,0.8,0.8
315362,4.83436e+006,87.6031,0.8,0.8,0.8
315376,4.83436e+006,82.3526,0.8,0.8,0.8
315286,4.83446e+006,92.2867,0.8,0.8,0.8
315363,4.83437e+006,89.1373,0.8,0.8,0.8
315312,4.83429e+006,97.5369,0.8,0.8,0.8
315361,4.83437e+006,89.9287,0.8,0.8,0.8
315340,4.8343e+006,88.2184,0.8,0.8,0.8
315334,4.83432e+006,99.9791,0.8,0.8,0.8
315364,4.83437e+006,92.2852,0.8,0.8,0.8
315337,4.83431e+006,92.3384,0.8,0.8,0.8
315374,4.83439e+006,86.9265,0.8,0.8,0.8
315352,4.83437e+006,93.1177,0.8,0.8,0.8
315375,4.83438e+006,100.192,0.8,0.8,0.8
315373,4.83438e+006,97.5504,0.8,0.8,0.8
315323,4.83436e+006,85.5571,0.8,0.8,0.8
315364,4.83437e+006,86.8122,0.8,0.8,0.8
315300,4.83443e+006,102.818,0.8,0.8,0.8
315390,4.83438e+006,94.614,0.8,0.8,0.8
315286,4.8344e+006,87.6004,0.8,0.8,0.8
315368,4.83435e+006,81.5899,0.8,0.8,0.8
315310,4.83429e+006,106.344,0.8,0.8,0.8
315328,4.83434e+006,97.8397,0.8,0.8,0.8
315278,4.83442e+006,96.7267,0.8,0.8,0.8
315292,4.83436e+006,101.785,0.8,0.8,0.8
315333,4.83436e+006,83.1414,0.8,0.8,0.8
315357,4.83437e+006,99.1751,0.8,0.8,0.8
315297,4.83443e+006,101.133,0.8,0.8,0.8
315308,4.83435e+006,89.1629,0.8,0.8,0.8
315362,4.83436e+006,82.5644,0.8,0.8,0.8
315395,4.83436e+006,83.9379,0.8,0.8,0.8
315324,4.8344e+006,85.7698,0.8,0.8,0.8
315287,4.83438e+006,83.7183,0.8,0.8,0.8
315432,4.83437e+006,91.5536,0.8,0.8,0.8
315367,4.83442e+006,119.164,0.8,0.8,0.8
315270,4.83432e+006,83.2658,0.8,0.8,0.8
315314,4.83441e+006,89.2233,0.8,0.8,0.8
315370,4.83434e+006,82.7434,0.8,0.8,0.8
315424,4.83438e+006,81.9725,0.8,0.8,0.8
315371,4.83437e+006,87.0842,0.8,0.8,0.8
315417,4.8344e+006,91.2463,0.8,0.8,0.8
315282,4.83435e+006,84.3207,0.8,0.8,0.8
315324,4.83438e+006,102.279,0.8,0.8,0.8
315332,4.83433e+006,89.5166,0.8,0.8,0.8
315292,4.83435e+006,90.7526,0.8,0.8,0.8
315295,4.83438e+006,103.053,0.8,0.8,0.8
315287,4.83438e+006,114.741,0.8,0.8,0.8
315288,4.83435e+006,97.5345,0.8,0.8,0.8
315419,4.8344e+006,111.428,0.8,0.8,0.8
315320,4.83436e+006,87.1404,0.8,0.8,0.8
315352,4.8344e+006,109.55,0.8,0.8,0.8
315313,4.83433e+006,83.8724,0.8,0.8,0.8
315337,4.83433e+006,104.778,0.8,0.8,0.8
315292,4.83439e+006,103.452,0.8,0.8,0.8
315342,4.83435e+006,81.4951,0.8,0.8,0.8
315382,4.83439e+006,115.775,0.8,0.8,0.8
315279,4.83442e+006,98.411,0.8,0.8,0.8
315403,4.83437e+006,81.5131,0.8,0.8,0.8
315350,4.83437e+006,82.0676,0.8,0.8,0.8
315268,4.83433e+006,86.3309,0.8,0.8,0.8
315375,4.83438e+006,85.9424,0.8,0.8,0.8
315371,4.83438e+006,83.5472,0.8,0.8,0.8
315365,4.83437e+006,88.192,0.8,0.8,0.8
315277,4.83441e+006,93.1279,0.8,0.8,0.8
315352,4.83435e+006,87.4629,0.8,0.8,0.8
315356,4.83436e+006,85.127,0.8,0.8,0.8
315349,4.83436e+006,83.3517,0.8,0.8,0.8
315406,4.83439e+006,84.3741,0.8,0.8,0.8
315300,4.83443e+006,101.624,0.8,0.8,0.8
315299,4.83441e+006,82.7089,0.8,0.8,0.8
315323,4.83438e+006,98.8084,0.8,0.8,0.8
315332,4.83434e+006,81.9135,0.8,0.8,0.8
315291,4.83446e+006,93.5017,0.8,0.8,0.8
315347,4.83432e+006,94.7345,0.8,0.8,0.8
315276,4.83435e+006,94.2954,0.8,0.8,0.8
315307,4.83437e+006,81.8147,0.8,0.8,0.8
315305,4.83441e+006,82.7218,0.8,0.8,0.8
315365,4.83439e+006,86.9657,0.8,0.8,0.8
315384,4.83437e+006,85.4387,0.8,0.8,0.8
315334,4.83437e+006,105.944,0.8,0.8,0.8
315358,4.83433e+006,99.5511,0.8,0.8,0.8
315296,4.83444e+006,99.1335,0.8,0.8,0.8
315301,4.83442e+006,89.1712,0.8,0.8,0.8
315300,4.83436e+006,101.7,0.8,0.8,0.8
315304,4.83437e+006,88.0348,0.8,0.8,0.8
315404,4.83438e+006,82.7598,0.8,0.8,0.8
315354,4.83437e+006,97.9435,0.8,0.8,0.8
315298,4.83434e+006,86.6552,0.8,0.8,0.8
315296,4.83438e+006,83.04,0.8,0.8,0.8
315310,4.8344e+006,102.339,0.8,0.8,0.8
315330,4.83435e+006,81.614,0.8,0.8,0.8
315373,4.83436e+006,83.3806,0.8,0.8,0.8
315305,4.83437e+006,81.8294,0.8,0.8,0.8
315340,4.83436e+006,89.2242,0.8,0.8,0.8
315378,4.83436e+006,83.8231,0.8,0.8,0.8
315334,4.83436e+006,82.8936,0.8,0.8,0.8
315343,4.83433e+006,90.104,0.8,0.8,0.8
315303,4.83433e+006,84.7226,0.8,0.8,0.8
315395,4.83438e+006,87.1418,0.8,0.8,0.8
315304,4.83435e+006,81.5674,0.8,0.8,0.8
315294,4.83438e+006,86.3375,0.8,0.8,0.8
315303,4.83441e+006,82.7973,0.8,0.8,0.8
315312,4.83441e+006,120.337,0.8,0.8,0.8
315349,4.83432e+006,107.578,0.8,0.8,0.8
315368,4.83435e+006,90.3398,0.8,0.8,0.8
315283,4.83435e+006,85.4621,0.8,0.8,0.8
315305,4.83437e+006,81.7755,0.8,0.8,0.8
315335,4.83432e+006,95.1536,0.8,0.8,0.8
315254,4.83446e+006,94.7278,0.8,0.8,0.8
315308,4.83437e+006,81.8855,0.8,0.8,0.8
315302,4.83437e+006,81.9908,0.8,0.8,0.8
315323,4.83441e+006,120.783,0.8,0.8,0.8
315397,4.83438e+006,90.3558,0.8,0.8,0.8
315348,4.83441e+006,82.4842,0.8,0.8,0.8
315280,4.83441e+006,84.3889,0.8,0.8,0.8
315352,4.83437e+006,104.37,0.8,0.8,0.8
315341,4.83434e+006,91.5422,0.8,0.8,0.8
315282,4.83435e+006,89.2628,0.8,0.8,0.8
315329,4.83434e+006,85.5413,0.8,0.8,0.8
315298,4.83436e+006,111.941,0.8,0.8,0.8
315335,4.83441e+006,87.5195,0.8,0.8,0.8
315352,4.83437e+006,96.7524,0.8,0.8,0.8
315363,4.83437e+006,95.1376,0.8,0.8,0.8
315360,4.83436e+006,88.5433,0.8,0.8,0.8
315316,4.83438e+006,98.8179,0.8,0.8,0.8
315309,4.8344e+006,82.4685,0.8,0.8,0.8
315315,4.83439e+006,98.7938,0.8,0.8,0.8
315385,4.83438e+006,96.9014,0.8,0.8,0.8
315434,4.83438e+006,92.9231,0.8,0.8,0.8
315314,4.8344e+006,87.7847,0.8,0.8,0.8
315371,4.83435e+006,82.7379,0.8,0.8,0.8
315365,4.83436e+006,89.8185,0.8,0.8,0.8
315328,4.8344e+006,98.7608,0.8,0.8,0.8
315337,4.8344e+006,101.557,0.8,0.8,0.8
315340,4.83437e+006,81.6611,0.8,0.8,0.8
315362,4.83433e+006,92.748,0.8,0.8,0.8
315314,4.83441e+006,118.724,0.8,0.8,0.8
315324,4.83428e+006,99.5496,0.8,0.8,0.8
315380,4.83438e+006,101.546,0.8,0.8,0.8
315312,4.83441e+006,107.941,0.8,0.8,0.8
315289,4.8344e+006,85.2638,0.8,0.8,0.8
315339,4.83432e+006,109.534,0.8,0.8,0.8
315310,4.83436e+006,92.3994,0.8,0.8,0.8
315335,4.83441e+006,99.5191,0.8,0.8,0.8
315383,4.83436e+006,88.1726,0.8,0.8,0.8
315311,4.83439e+006,89.3903,0.8,0.8,0.8
315326,4.83436e+006,106.997,0.8,0.8,0.8
315315,4.83431e+006,81.9166,0.8,0.8,0.8
315367,4.83435e+006,81.6406,0.8,0.8,0.8
315302,4.83438e+006,82.77,0.8,0.8,0.8
315306,4.83438e+006,84.7213,0.8,0.8,0.8
315348,4.83432e+006,100.736,0.8,0.8,0.8
315376,4.83438e+006,86.9542,0.8,0.8,0.8
315352,4.8344e+006,105.935,0.8,0.8,0.8
315290,4.83437e+006,99.9154,0.8,0.8,0.8
315385,4.83438e+006,91.5107,0.8,0.8,0.8
315429,4.83438e+006,81.9242,0.8,0.8,0.8
315312,4.83432e+006,93.1325,0.8,0.8,0.8
315338,4.83431e+006,83.9674,0.8,0.8,0.8
315349,4.83438e+006,81.9218,0.8,0.8,0.8
315277,4.83443e+006,95.138,0.8,0.8,0.8
315374,4.8344e+006,103.558,0.8,0.8,0.8
315361,4.83439e+006,99.2073,0.8,0.8,0.8
315279,4.83442e+006,83.7277,0.8,0.8,0.8
315328,4.83434e+006,93.1429,0.8,0.8,0.8
315260,4.83432e+006,85.9443,0.8,0.8,0.8
315300,4.83438e+006,83.5421,0.8,0.8,0.8
315400,4.83438e+006,81.5756,0.8,0.8,0.8
315347,4.83434e+006,95.2521,0.8,0.8,0.8
315334,4.83434e+006,81.6466,0.8,0.8,0.8
315310,4.8344e+006,99.1406,0.8,0.8,0.8
315277,4.83445e+006,98.3749,0.8,0.8,0.8
315317,4.8344e+006,106.03,0.8,0.8,0.8
315356,4.83435e+006,83.9395,0.8,0.8,0.8
315296,4.83437e+006,83.2808,0.8,0.8,0.8
315377,4.83439e+006,102.738,0.8,0.8,0.8
315348,4.83437e+006,93.1378,0.8,0.8,0.8
315421,4.8344e+006,113.526,0.8,0.8,0.8
315281,4.83435e+006,85.1013,0.8,0.8,0.8
315297,4.83442e+006,82.5679,0.8,0.8,0.8
315430,4.83437e+006,87.5582,0.8,0.8,0.8
315364,4.83438e+006,95.9504,0.8,0.8,0.8
315348,4.83431e+006,102.917,0.8,0.8,0.8
315364,4.83434e+006,82.3734,0.8,0.8,0.8
315370,4.83441e+006,125.174,0.8,0.8,0.8
315396,4.83439e+006,81.9767,0.8,0.8,0.8
315366,4.83439e+006,86.5601,0.8,0.8,0.8
315419,4.83439e+006,89.1351,0.8,0.8,0.8
315304,4.83441e+006,100.009,0.8,0.8,0.8
315376,4.83435e+006,82.6442,0.8,0.8,0.8
315378,4.83438e+006,81.6635,0.8,0.8,0.8
315292,4.83433e+006,94.4437,0.8,0.8,0.8
315303,4.83442e+006,84.288,0.8,0.8,0.8
315370,4.83439e+006,99.1075,0.8,0.8,0.8
315312,4.83439e+006,87.1405,0.8,0.8,0.8
315308,4.83441e+006,120.081,0.8,0.8,0.8
315285,4.8344e+006,98.9698,0.8,0.8,0.8
315325,4.83437e+006,81.5375,0.8,0.8,0.8
315305,4.83435e+006,82.3464,0.8,0.8,0.8
315347,4.83432e+006,97.928,0.8,0.8,0.8
315315,4.83431e+006,95.5497,0.8,0.8,0.8
315345,4.83437e+006,101.944,0.8,0.8,0.8
315389,4.83438e+006,93.0698,0.8,0.8,0.8
315317,4.83437e+006,85.516,0.8,0.8,0.8
315422,4.8344e+006,117.585,0.8,0.8,0.8
315425,4.8344e+006,97.8349,0.8,0.8,0.8
315339,4.83431e+006,101.028,0.8,0.8,0.8
315350,4.83437e+006,96.5273,0.8,0.8,0.8
315306,4.83433e+006,89.9361,0.8,0.8,0.8
315363,4.83436e+006,81.4881,0.8,0.8,0.8
315339,4.83437e+006,99.5642,0.8,0.8,0.8
315367,4.83442e+006,114.843,0.8,0.8,0.8
315277,4.83446e+006,103.968,0.8,0.8,0.8
315376,4.83435e+006,84.4924,0.8,0.8,0.8
315433,4.8344e+006,99.5474,0.8,0.8,0.8
315255,4.83432e+006,81.6726,0.8,0.8,0.8
315324,4.83433e+006,81.2106,0.8,0.8,0.8
315299,4.83443e+006,108.333,0.8,0.8,0.8
315366,4.83442e+006,82.4495,0.8,0.8,0.8
315322,4.8344e+006,100.516,0.8,0.8,0.8
315368,4.83438e+006,99.1197,0.8,0.8,0.8
315318,4.83436e+006,82.7376,0.8,0.8,0.8
315300,4.83436e+006,104.735,0.8,0.8,0.8
315363,4.83436e+006,86.4201,0.8,0.8,0.8
315335,4.8344e+006,99.4457,0.8,0.8,0.8
315284,4.8344e+006,89.7733,0.8,0.8,0.8
315327,4.83438e+006,98.7288,0.8,0.8,0.8
315307,4.83433e+006,84.2127,0.8,0.8,0.8
315300,4.83438e+006,86.4131,0.8,0.8,0.8
315394,4.83437e+006,83.1307,0.8,0.8,0.8
315278,4.83435e+006,113.069,0.8,0.8,0.8
315288,4.83443e+006,82.9463,0.8,0.8,0.8
315322,4.8344e+006,98.7893,0.8,0.8,0.8
315347,4.83439e+006,98.7058,0.8,0.8,0.8
315311,4.83439e+006,101.143,0.8,0.8,0.8
315325,4.83439e+006,99.9112,0.8,0.8,0.8
315328,4.83436e+006,83.0415,0.8,0.8,0.8
315345,4.83433e+006,90.7487,0.8,0.8,0.8
315387,4.83436e+006,92.4947,0.8,0.8,0.8
315314,4.83438e+006,93.9388,0.8,0.8,0.8
315301,4.83443e+006,119.997,0.8,0.8,0.8
315307,4.83439e+006,87.9993,0.8,0.8,0.8
315323,4.8344e+006,98.7956,0.8,0.8,0.8
315296,4.83437e+006,84.3562,0.8,0.8,0.8
315369,4.83435e+006,90.478,0.8,0.8,0.8
315360,4.83437e+006,83.1269,0.8,0.8,0.8
315314,4.8344e+006,99.4839,0.8,0.8,0.8
315304,4.83435e+006,92.8219,0.8,0.8,0.8
315304,4.83437e+006,83.0911,0.8,0.8,0.8
315362,4.83434e+006,82.7438,0.8,0.8,0.8
315370,4.83434e+006,88.3673,0.8,0.8,0.8
315369,4.83437e+006,83.0092,0.8,0.8,0.8
315434,4.8344e+006,101.113,0.8,0.8,0.8
315367,4.83441e+006,114.845,0.8,0.8,0.8
315418,4.83439e+006,86.6506,0.8,0.8,0.8
315370,4.83435e+006,84.7393,0.8,0.8,0.8
315325,4.83441e+006,99.2859,0.8,0.8,0.8
315313,4.83439e+006,95.2857,0.8,0.8,0.8
315319,4.83437e+006,93.4618,0.8,0.8,0.8
315352,4.83439e+006,83.1393,0.8,0.8,0.8
315280,4.83441e+006,92.9425,0.8,0.8,0.8
315379,4.83437e+006,86.5012,0.8,0.8,0.8
315346,4.8344e+006,98.7104,0.8,0.8,0.8
315302,4.83442e+006,89.9435,0.8,0.8,0.8
315330,4.83431e+006,86.0221,0.8,0.8,0.8
315394,4.83438e+006,87.964,0.8,0.8,0.8
315352,4.8344e+006,107.539,0.8,0.8,0.8
315376,4.83438e+006,99.2097,0.8,0.8,0.8
315296,4.83439e+006,84.8102,0.8,0.8,0.8
315287,4.83444e+006,83.0844,0.8,0.8,0.8
315364,4.83443e+006,111.863,0.8,0.8,0.8
315320,4.83437e+006,98.3296,0.8,0.8,0.8
315294,4.83441e+006,82.5824,0.8,0.8,0.8
315319,4.8344e+006,90.7394,0.8,0.8,0.8
315294,4.83433e+006,88.113,0.8,0.8,0.8
315347,4.83432e+006,93.2351,0.8,0.8,0.8
315358,4.83438e+006,99.5008,0.8,0.8,0.8
315304,4.83434e+006,88.0909,0.8,0.8,0.8
